measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,1990,7.959269642733349,8.916504191539325,6.208153384475445
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,1990,17.867336267560166,19.32665276305848,16.442532612617914
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,3,Rate,1990,9.317729429546,10.659625063592193,8.104894453885276
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,3,Rate,1990,2.818743899518912,2.956876798557896,2.6740250735504807
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1990,29.35492895487867,31.126069614676474,27.83808249559884
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,3,Rate,1990,0.21862237514168667,0.23649895854927602,0.20139719579270215
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,3,Rate,1990,8.649612369467086,9.98171024484324,7.105252675463633
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,3,Rate,1990,9.552115227125025,10.060997323286095,9.141991441729472
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,3,Rate,1990,2.487039521490425,2.7118292813025837,2.273318380388185
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,3,Rate,1990,1.3034534356746534,1.4446653350773555,1.1634849336986497
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,3,Rate,1990,1.454476116237507,1.608524517924204,1.3361726938825766
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,1990,1.2930945817917692,1.4871327654529458,1.1462545028681186
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,3,Rate,1990,3.835241042908117,4.037635686539453,3.6522030602558315
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,3,Rate,1990,0.6542543123087955,0.8966745611407402,0.4750207725984525
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,3,Rate,1990,0.5084307394624475,0.5385809708631102,0.4593687657865002
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,3,Rate,1990,0.26818282508607666,0.29349249153603496,0.2521464307053312
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,3,Rate,1990,1.6135206448911792,1.6893930205532164,1.5342846007096433
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,3,Rate,1990,3.271407240015851,3.4102505276315993,3.0986614309924336
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,1990,2.933995882111282,3.991752066655271,2.2618667509677346
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,3,Rate,1990,0.2819733207145316,0.31548558184271724,0.2575991827229695
